SV	Group	Taxonomy	Confidence	Gene	Kingdom	Phylum	Class	Order	Family	Genus	Species	Taxon	Core_Specific_Plant
feb67152f5bd2601286973987817f292	1	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_fragarium	0.945578771	ITS1	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_fragarium		
fef74f63185250b0d3c902e5fc644bd3	1	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_toruloides	0.999998647	ITS1	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_toruloides		
ff3a67a922ccee5915d32e34fd5d1deb	1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Rhynchogastrema;s__Rhynchogastrema_coronatum	0.949513191	ITS1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Rhynchogastrema	Rhynchogastrema_coronatum		
ff664c8980a30f78e2ead5cc610bb7d2	1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Xenasmatella;s__Xenasmatella_borealis	0.999908092	ITS1	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Xenasmatella	Xenasmatella_borealis		
ff6a0b3d0b953e30cdb334282119d153	1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_quercina	0.999656847	ITS1	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_quercina		
ff7995eab437cee501b1ba55dc3b3d25	1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_globispora	0.999988004	ITS1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_globispora		
ff87dc474b9b27511d5fbb1e0713a033	1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Sistotrema;s__Sistotrema_oblongisporum	0.989778536	ITS1	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Sistotrema	Sistotrema_oblongisporum		
ff9ddf17179a0ca80efe5e1f60f4d1ae	1	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_fragarium	0.999991582	ITS1	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_fragarium		
ffade188b2ddc512f75f669a0f9bd415	1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bulleromyces;s__Bulleromyces_albus	0.77228182	ITS1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Bulleromyces	Bulleromyces_albus		
ffd582ac8dae7291307171da9bd48e9f	1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Clitocybe;s__Clitocybe_vibecina	0.992498624	ITS1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Clitocybe	Clitocybe_vibecina		
81db78755c6eac19421f5972a7852a34	1	k__Fungi;p__Blastocladiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.999786411	ITS1	Fungi	Blastocladiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
01e8cd147336fa9f8d998822b11396d8	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_acuminatus	0.999999999	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces_acuminatus		
02dd9dfbcbf738ea0efa7aba42a3def9	1	k__Fungi;p__Chytridiomycota	0.823734511	ITS1	Fungi	Chytridiomycota							
032749a0e530fc2306bdc8f815a4e4a3	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.756564532	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
03bb6cd30d6c29d244aace431ea1a596	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.865490325	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
0417fb4ebf1040d8a1ba29b6251b5c78	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.981521115	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
0d7a3bfc3b780f17a4cd1c553c228f45	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.984599598	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
0d854db9e900e5091a0c27849e0910bb	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_plurigibbosus	0.999871784	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces_plurigibbosus		
10b818bc266728f38d6de4776f7839fd	1	k__Fungi;p__Chytridiomycota	0.824881867	ITS1	Fungi	Chytridiomycota							
11bbd47a000d796e9768e51d250b6d53	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.804181571	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
14b891f63f14caafcf97b9ff72b65992	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.793496146	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
1c501d6498873ba3475f624df6a1ed6d	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Triparticalcar;s__unidentified	0.999999999	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Triparticalcar	unidentified		
1e9a87950aa6aa38d06c1475bfd5f7a8	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.795698228	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
1ee8536b51560f6b663bc135c7c76fa9	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.827467062	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
1fe56dcd9b5ad7dd2a6bf09f15628641	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_pseudodichotomus	0.991899583	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces_pseudodichotomus		
24cea088027005aad80f3a8ad4f623e5	1	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces;s__Operculomyces_laminatus	0.999992392	ITS1	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Operculomyces	Operculomyces_laminatus		
29169e5319f270e6e85781961fa10685	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.815965474	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
2b6123be20613db39be014751f788790	1	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Phlyctochytrium;s__Phlyctochytrium_africanum	0.999887621	ITS1	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Phlyctochytrium	Phlyctochytrium_africanum		
2b64e160d420673ed490d6273414dd6e	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.791358159	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
3559c28b438448b19534136f7916b6ce	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.940401896	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
35e425d0a6c2fd52f0038e730f63e0c7	1	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces;s__Operculomyces_laminatus	1	ITS1	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Operculomyces	Operculomyces_laminatus		
36318d1644bbd0cc4947bbc825c4e2d3	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__unidentified;s__unidentified	0.999997181	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	unidentified	unidentified		
37b62cdb02a84eeb98d6ddfaff4ad450	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.983699511	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
3833be0e7cf894f74b635f96006e8d3a	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Powellomyces;s__Powellomyces_hirtus	0.999999999	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	Powellomyces_hirtus		
3892f18f3bb193adab5097982e52042f	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.971943508	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
3a8c306f1679bc16a10fce76a3f4ebd5	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.924328141	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
3cb50983335f510a9cce4582165b57fc	1	k__Fungi;p__Chytridiomycota	0.921084117	ITS1	Fungi	Chytridiomycota							
457422d51e1256e0624df459d82583ae	1	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces;s__Operculomyces_laminatus	0.999999552	ITS1	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Operculomyces	Operculomyces_laminatus		
48f2392c3a71589c6a4b098c45cef894	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Powellomyces;s__unidentified	0.998053211	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	unidentified		
4c1bf38a862d9cc67b1f4aeb17309363	1	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__unidentified;s__unidentified	0.999991066	ITS1	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	unidentified	unidentified		
4c68e00b5762d6b541d46f4c8d09103f	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__unidentified;g__unidentified;s__unidentified	0.974494779	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	unidentified	unidentified	unidentified		
4ca81c48bb2006fc1c8f9022a4947e19	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.999947945	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
4d23cd067ceb748e852b1fe3d2e9d357	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__unidentified;g__unidentified;s__unidentified	0.979005531	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	unidentified	unidentified	unidentified		
51167ee3a6d575fc2339b4bc77919f49	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Powellomyces;s__unidentified	0.999980541	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	unidentified		
54e10257cf659af65f17cad9e26f4593	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.734505818	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
56551548558f4acbe5473b6179c8bc21	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.923506683	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
5741b8bf189c8a33f7a910494288b1db	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.839473555	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
59ef78feb8fad77677359f7947392237	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.929422428	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
62db38d96ac05bbf883fd85a6aa43328	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.768695641	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
630b5288627c5aabc3633464eb9f06ea	1	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__unidentified;g__unidentified;s__unidentified	0.964445753	ITS1	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	unidentified	unidentified	unidentified		
643c52ff6ebcde0da231838080e799c0	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.995788231	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
69022d8c28dee3f07e15541193aa14f2	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.900065461	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
6df18dfd4584e1c6c158158296edf847	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_dolichospermus	0.918758149	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces_dolichospermus		
6f925639e458db7263f8977e233dd094	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.955260647	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
6fd5faa162afbdf04eda4b6fe254fb4d	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.796296145	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
77d130776137928cf8d697a23a0d393d	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.989424529	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
77f2ff7f27aff9944e21c82e8c76b9cb	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.989474816	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
7d53a504822d6ab82e08c95a40c35405	1	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__unidentified;s__unidentified	0.999077006	ITS1	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	unidentified	unidentified		
7deeeaba83baa6b7ed22893da736abb8	1	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Phlyctochytrium;s__Phlyctochytrium_africanum	0.999932922	ITS1	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Phlyctochytrium	Phlyctochytrium_africanum		
84c0f3c6c14051685be597ff54b11238	1	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__unidentified;s__unidentified	0.999997418	ITS1	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	unidentified	unidentified		
889b9914c31d9d481bff2db16284eaf4	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__unidentified;s__unidentified	0.999996291	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	unidentified	unidentified		
88c43caf997d29722a5e9c05230dda49	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.786600945	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
88e53ffa0d3df31e3fd8510bde0ccf74	1	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__unidentified;g__unidentified;s__unidentified	0.999910714	ITS1	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	unidentified	unidentified	unidentified		
8b5023f07698481e012eefecbdaaea1d	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.900327383	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
8e5e8240674a422a81ff8b51d67f8d21	1	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Phlyctochytrium;s__Phlyctochytrium_africanum	0.999997466	ITS1	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Phlyctochytrium	Phlyctochytrium_africanum		
91f19c93c210b0c4cdd2dd331ed4e08a	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.844599559	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
91fccef4cbb28d4c6cc8b6de36596d71	1	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces;s__Operculomyces_laminatus	0.999999998	ITS1	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Operculomyces	Operculomyces_laminatus		
948c7809fb05fb9700e3c9db511bf998	1	k__Fungi;p__Chytridiomycota	0.729683071	ITS1	Fungi	Chytridiomycota							
9c0fe1e98014336ba12d2a192df009d2	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Powellomyces;s__unidentified	0.999929705	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	unidentified		
9d915fb492e3e104673698c3915a47bf	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.977512711	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
9f841f3f55172defcf0b0d4580c907c9	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Sonoraphlyctidaceae;g__Sonoraphlyctis;s__Sonoraphlyctis_ranzonii	0.998191917	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Sonoraphlyctidaceae	Sonoraphlyctis	Sonoraphlyctis_ranzonii		
a0fdd24440a867f1661d01722683dd49	1	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Phlyctochytrium;s__Phlyctochytrium_africanum	0.999835375	ITS1	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Phlyctochytrium	Phlyctochytrium_africanum		
a30e81f22f256713703d3b0dbf7cdd38	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.986597287	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
a349f70f7b11bd5f08f0e3e2128c0e2a	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.91256424	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
a60f8b954f8a3836dd98aa216d5f7a4b	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Powellomyces;s__unidentified	0.999980221	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	unidentified		
b17db3a56023869f2059077a8257df52	1	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces;s__Operculomyces_laminatus	1	ITS1	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Operculomyces	Operculomyces_laminatus		
b4a1dd6f8448158ba7d132d10ce5b9b6	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.944436711	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
bad905d46251cd184bb716db22e55f98	1	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	0.979034292	ITS1	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	unidentified		
baec57ccc49bac5b6f73e3bd9b07494e	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.790197457	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
bb0d18313fb7c9b97f3cd68ee60b83d6	1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.97994201	ITS1	Fungi	Chytridiomycota	unidentified	unidentified	unidentified	unidentified	unidentified		
c3646578686b2710b1e11a383fdfc7a7	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Powellomyces;s__unidentified	0.999983037	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	unidentified		
c6b2435702011df3841cd1e45b96bcf7	1	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_pseudodichotomus	0.992287953	ITS1	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces_pseudodichotomus		
c894b7bc68f4d26b018f26213136afbd	1	k__Fungi;p__Chytridiomycota	0.719577703	ITS1	Fungi	Chytridiomycota							
