SV	Plant	count_sum_SV	sample_number_SV	Nb_studies	sample_number_Plant	count_sum_Plant	SV_Rel_Abund	SV_Prev	Type
cc3cdd2ff9769ffe23e1c9cb097e0af8	Bean	378	15	1	176	1707068	0.02214323	8.522727273	Flexible
de31bb03f3d7398695aa04e993a77e12	Bean	167	15	2	176	1707068	0.009782856	8.522727273	Flexible
e16d86b7fe770de88e7e8fd0fb6c8b5a	Bean	378	15	2	176	1707068	0.02214323	8.522727273	Flexible
ef082017c0bfefb9dcf9ac41e878ea1c	Bean	596	15	1	176	1707068	0.034913665	8.522727273	Flexible
f107ec6b8bd17785327056e3d067a61b	Bean	183	15	1	176	1707068	0.010720135	8.522727273	Flexible
f9c1c7de158ab4d555ec46bec26478f1	Bean	108	15	1	176	1707068	0.006326637	8.522727273	Flexible
fd9d6b3b6e91b427f130a704a3919d2e	Bean	105	15	2	176	1707068	0.006150897	8.522727273	Flexible
107273e73071282e4d0f4a0b46548da5	Bean	86	14	2	176	1707068	0.005037878	7.954545455	Flexible
1099e2ca8e67158bfb8e3670df1759af	Bean	279	14	2	176	1707068	0.016343813	7.954545455	Flexible
1b9b82444d4d216b95032bb22ee44a93	Bean	221	14	1	176	1707068	0.012946174	7.954545455	Flexible
318731df8b5243f85b944770513f061e	Bean	211	14	1	176	1707068	0.012360375	7.954545455	Flexible
3c6b41d056bbcad88f3b5a14e2c10023	Bean	142	14	3	176	1707068	0.008318356	7.954545455	Flexible
4aebcc69b46614d3365683ba49d95dc1	Bean	284	14	2	176	1707068	0.016636713	7.954545455	Flexible
4d03e6ffcbfc3eb7c5a4bbbee611902f	Bean	166	14	1	176	1707068	0.009724276	7.954545455	Flexible
50af92111d1cc3dd9110795e6d4c9ab4	Bean	176	14	2	176	1707068	0.010310076	7.954545455	Flexible
5a85851196cf28506943318a2b3d5114	Bean	321	14	2	176	1707068	0.018804172	7.954545455	Flexible
69304d479a6cbf8e4d348d51bbdffe7a	Bean	150	14	1	176	1707068	0.008786996	7.954545455	Flexible
727cba92453115f79ab6702d527f000c	Bean	145	14	2	176	1707068	0.008494096	7.954545455	Flexible
8b5884acc8c736df09c4260b50dc9297	Bean	861	14	1	176	1707068	0.050437358	7.954545455	Flexible
9555f4c565dd02742aa53d50d3970a2b	Bean	42	14	1	176	1707068	0.002460359	7.954545455	Flexible
a251ae02db5ed074ffc3acb72d5fbe33	Bean	119	14	2	176	1707068	0.006971017	7.954545455	Flexible
ad4cba5280fb47cbebea01e7031af61c	Bean	646	14	2	176	1707068	0.037842664	7.954545455	Flexible
